reviewText,Positive
"tried every browser . even alpha tested . one take cake . wish could add stuff , would take away simplicity beauty design . simple fast great browser.update : update look great !",1
"dolphin desktop ! browser efficient , fast , n't spend lot time updating tracking database . browsing speed increased factor 5 default chrome browser phone . browser worked",1
originally got kindle fire hd worked great . got android smart phone work good .,1
good browser better default android browser.new update.i 've using dolphin mini browser month longer like it.most link use website open browser.i also tro,0
"took second figure work , fill info . right read result left , ... cripes ! ... thing convert everything easily .",1
love package . use convert british pound euro american dollar . also use quite lot convert measurement ( dry wet ) convert gram troy ounce pennyweight . helpful tool . husband watch som,1
purchased app app store kindle fire . could happier usefullness product far absolutely problem using app . intuitive .,1
like app . always looking conversion factor metric imperial measurement whether kilometer millimeter .,1
handy app making king conversion . need go metric standard useful .,1
great conversion . convert measurement almost measurement . cover wide range measurement . use frequently .,1
"program every unit conversion could imagine . n't use , let customize unit use n't scroll unit n't use even understand . great free program .",1
"conversion know existed . originally purchased quick currency converter ( work great , especially update currency rate frequently ... done clicking & # 34 ; update currency & # 34 ; button ) .i used fo",1
"unit converter complete , every category could even conceivably need standard unit , including obscure one never heard . installed run perfectly mykindle fire , full color 7 '' multi-touch di",1
"handy app use quite often highly recommend need conversion weight , area , volume , angle , etc etc",1
"sort engineering work kind , app beat stuffing calculator . n't need key sequences.etc . wow ... nicely done . list conversion category staggering .",1
"find app useful . set-up many category selection , within , unit , value . n't know difference u cup metric cup - thought cup cup ! , get information",1
"purchased installed app kindle fire seemed work fine first time , first run cause screen flash return home . uninstalled minute later .",0
"item one great buy love , use time.it must keep app.i use office , home school work .",1
nifty little program simple converting . recommend program simple everyday use home store .,1
downloaded kindle fire use time . work great . complaint,1
seen many type program especially window . febel attempt make depth program . come took android opperating system get something depth onto market . engineering degree electroni,1
"looking free currency converter , came across one . work like champ choice pick amazing . hard believe free ! love .",1
"matter many time tried convert niumber fraction , always ask someone else formula . anymore , work time , everytime ! great app .",1
"looking metric converter found . n't know category , 's good . bad n't something even close high school college . remember ? everythi",1
use many conversion daily basis . great app . interface immediately intuitive realize app set finding conversion extremely easy .,1
"give app high mark flexible way choose favoite category measurement make even easier way come area selected . quick , easy understand best 's free !",1
"great enter one unit measurement , inch convert 40 unit easily scrolled find one want .",1
"first let say rocket scientist function need , n't even know ! ! hubby engineer impressed app . also exchange rate set",1
enytime try go quits . good app let use twice,0
"n't use ap often although need conversion great ! 've used dimension , weather .",1
"application useful many instance . matter 'm looking convert , application !",1
great app ! make type conversion calculation easy pie . app take guesswork conversion calculation .,1
well looking free converter medical calculation every day stuff got expected covertions thing never think . fun try . perfect inquiring mind,1
"universal converter . specify value , give conversion easy understand format . enter value mile , example , give conversion kilometer , inch , foot , etc.highly recommended .",1
"app useful situation . use school , vacation , track field , everday use well . current up-to-date . type unit country including biblical unit . currency , weight , mass , yada yad",1
